col0,ID,RA,dec,Av,DM0,Fe_H,logt,CampaignLength_u,CampaignLength_g,CampaignLength_r,CampaignLength_i,CampaignLength_z,CampaignLength_y,Coaddm5_u,Coaddm5_g,Coaddm5_r,Coaddm5_i,Coaddm5_z,Coaddm5_y,CrowdingM5_u,CrowdingM5_g,CrowdingM5_r,CrowdingM5_i,CrowdingM5_z,CrowdingM5_y,InterNightGaps_u,InterNightGaps_g,InterNightGaps_r,InterNightGaps_i,InterNightGaps_z,InterNightGaps_y,IntraNightGaps_u,IntraNightGaps_g,IntraNightGaps_r,IntraNightGaps_i,IntraNightGaps_z,IntraNightGaps_y,Uniformity_u,Uniformity_g,Uniformity_r,Uniformity_i,Uniformity_z,Uniformity_y,Parallax_u,Parallax_g,Parallax_r,Parallax_i,Parallax_z,Parallax_y,ProperMotion_u,ProperMotion_g,ProperMotion_r,ProperMotion_i,ProperMotion_z,ProperMotion_y,NinGaia,Mtot,Nexpected_u,Nexpected_g,Nexpected_r,Nexpected_i,Nexpected_z,Nexpected_y
62,King_2,12.732,58.201,0.9299999999999999,13.798,-0.42,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,118487.5312876611,0.0,0.0,0.0,0.0,0.0,0.0
63,FSR_0518,12.810000000000002,44.285,0.3224,11.7,99.999,9.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Cas_OB7,12.465,64.14,6.5131000000000006,12.751,99.999,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,FSR_0519,13.122000000000002,64.667,2.1607,11.129,99.999,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,IC_1590,13.2,56.63,1.2400000000000002,12.03,99.999,6.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,844.6475518318517,0.0,0.0,0.0,0.0,0.0,0.0
67,FSR_0521,13.245000000000001,59.83500000000001,1.7422000000000002,12.2,99.999,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,ASCC_4,13.32,61.599999999999994,0.775,8.782,99.999,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,399.9400260148223,0.0,0.0,0.0,0.0,0.0,0.0
69,Alessi_1,13.327499999999999,49.48,0.31000000000000005,9.407,99.999,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,2225.1950232884415,0.0,0.0,0.0,0.0,0.0,0.0
70,FSR_0522,13.5,65.797,2.8396000000000003,11.9,99.999,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,FSR_0524,14.320500000000001,62.125,1.6771000000000003,11.499,99.999,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,90.28137137342928,0.0,0.0,0.0,0.0,0.0,0.0
72,ASCC_5,14.4075,55.855,0.0651,8.599,99.999,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,365.8004084485556,0.0,0.0,0.0,0.0,0.0,0.0
73,Skiff_J0058+68.4,14.542500000000002,68.465,2.015,11.714,99.999,9.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,4584.73631056844,0.0,0.0,0.0,0.0,0.0,0.0
74,Berkeley_62,15.2775,63.935,2.2661000000000002,11.74,99.999,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,800.6000683953735,0.0,0.0,0.0,0.0,0.0,0.0
75,Czernik_3,15.787500000000001,62.78699999999999,3.0969,11.342,99.999,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,9060.082543646538,0.0,0.0,0.0,0.0,0.0,0.0
76,Cas_OB1,15.060000000000002,61.46000000000001,6.9780999999999995,13.11,99.999,7.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,NGC_366,16.634999999999998,62.224,3.0969,12.034,99.999,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,1320.997155191855,12.408126278717091,3.210023087116207,0.0,0.0,0.0,0.0
78,Pfleiderer_1,17.009999999999998,65.662,4.067200000000001,13.5,99.999,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,NGC_381,17.1075,61.579,1.0509000000000002,10.505,0.07,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,859.4086072712477,0.0,0.0,0.0,0.0,0.0,0.0
80,BDSB_51,17.152500000000003,63.117999999999995,5.208,15.937,99.999,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,FSR_0530,17.985,56.985,0.6200000000000001,12.785,99.999,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Stock_3,18.037499999999998,62.258,2.1948,10.9,99.999,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Platais_2,18.225,32.05,0.15500000000000003,6.41,99.999,8.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,NGC_433,18.801000000000002,60.12299999999999,1.8599999999999999,11.28,99.999,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,2450.5387673456585,0.0,0.0,0.0,0.0,0.0,0.0
85,NGC_436,18.996,58.811,1.4260000000000002,12.534,99.999,7.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,1597.3809437412444,0.0,0.0,0.0,0.0,0.0,0.0
86,FSR_0534,19.358999999999998,61.300000000000004,1.8599999999999999,11.469,99.999,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,569.6763492775211,0.0,0.0,0.0,0.0,0.0,0.0
87,FSR_0537,19.7685,60.34700000000001,2.0646,11.799,99.999,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,698.7019166441625,0.0,0.0,0.0,0.0,0.0,0.0
88,NGC_457,19.905,58.28,1.2400000000000002,12.03,99.999,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,4114.887894987762,0.0,0.0,0.0,0.0,0.0,0.0
89,FSR_0544,19.9575,52.667,2.17,11.5,99.999,8.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,FSR_0536,19.9335,63.067,3.7169000000000003,12.772,99.999,8.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,919.1083948297089,4.159608862480813,9.992454557749113,3.0036462343034884,0.0,0.0,0.0
91,FSR_0538,20.5125,63.702999999999996,3.2922000000000002,12.0,99.999,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,FSR_0542,21.45,62.985,2.5823,11.7,99.999,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,157.95921292083383,0.10551675423111699,0.0,0.0,0.0,0.0,0.0
93,SAI_14,21.517500000000005,62.61300000000001,2.5823,13.8,99.999,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,15536.33653184579,0.0,1.0675016831031243,3.4164404033528895,0.0,0.0,0.0
94,FSR_0560,21.9975,44.155,2.387,11.65,99.999,8.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,NGC_559,22.38,63.302,1.8599999999999999,11.905,99.999,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,6699.560615027921,0.0,0.0,0.0,0.0,0.0,0.0
96,FSR_0547,22.4385,60.71300000000001,0.9299999999999999,12.332,99.999,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,NGC_581,23.316,60.652,1.0261,11.818,99.999,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,967.2365690021204,0.0,0.0,0.0,0.0,0.0,0.0
98,FSR_0531,23.355,74.742,0.4526,13.0,99.999,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Czernik_4,23.902500000000003,61.463,3.0969,11.385,99.999,7.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,2634.5531531887777,13.923613414602691,0.0,0.0,0.0,0.0,0.0
100,Trumpler_1,23.91,61.275000000000006,1.8073,12.088,99.999,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881,19271.270975257037,0.0,0.0,0.0,0.0,0.0,0.0
101,NGC_609,24.0945,64.535,2.325,13.507,99.999,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8815.621280909772,0.0,0.8304315246617006,0.0,0.0,0.0,0.0
102,FSR_0546,24.3,65.85,3.4069,12.344,99.999,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,FSR_0549,24.912,65.921,1.395,14.036,99.999,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,FSR_0551,24.9255,64.875,4.6469000000000005,13.203,99.999,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1765.0705707502066,41.33265755525759,41.69979223397363,25.854753720349024,13.118004481815536,1.7827212764577087,0.0
105,FSR_0553,25.234499999999997,64.515,3.0969,14.697,99.999,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,6185.678607603745,0.9467181108937532,43.49509398365435,41.47311936040084,31.188810107398847,10.20309129288415,9.04228684538123
106,NGC_637,25.7775,64.045,1.8073,12.0,99.999,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,902.9706426858507,0.0,0.0,0.0,0.0,0.0,0.0
107,FSR_0539,25.7925,74.405,1.6151000000000002,11.8,99.999,9.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,NGC_657,25.8495,55.84,1.6151000000000002,11.6,99.999,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,NGC_654,25.995,61.900000000000006,2.325,11.501,99.999,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,2602.10911289335,0.0,0.0,0.0,0.0,0.0,0.0
110,NGC_659,26.0925,60.67,2.015,12.018,99.999,7.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,1470.0429914072838,0.0,0.0,0.0,0.0,0.0,0.0
111,NGC_663,26.55,61.22500000000001,2.17,11.836,99.999,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,6958.405013791484,0.0,0.0,0.0,0.0,0.0,0.0
112,Collinder_463,27.3,71.78,0.9299999999999999,9.612,99.999,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,1931.0345832679027,0.0,0.0,0.0,0.0,0.0,0.0
113,ASCC_6,26.82,57.68,0.9299999999999999,10.748,99.999,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,962.9707783578369,0.0,0.0,0.0,0.0,0.0,0.0
114,Berkeley_5,26.924999999999997,62.93299999999999,4.3369,14.341,99.999,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,3058271.6217340487,0.0,1864.2878221397505,9771.086083291633,13399.511283465563,12601.302390192974,10501.493094710377
115,Collinder_21,27.540000000000003,27.115,0.6200000000000001,10.795,99.999,9.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Berkeley_6,27.825,61.06000000000001,2.4211,12.241,99.999,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,12839.220353628814,1.9650426751228902,0.0,0.0,0.0,0.0,0.0
117,IC_166,28.095,61.86500000000001,2.6319,13.68,-0.178,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,25624.973073758767,0.0,8.417803654729756,20.779290665510985,0.0,0.0,0.0
118,Stock_4,28.2825,57.01,0.15500000000000003,9.787,99.999,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,208.01300119077987,0.0,0.0,0.0,0.0,0.0,0.0
119,ESO_245-09,28.4295,-45.92,0.9672000000000001,10.8,99.999,9.055,11.0,11.0,11.0,11.0,11.0,11.0,25.997737255093742,27.072697120490552,27.022154474394718,26.40003550189745,25.634926333049023,24.89732809320013,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,23.976216086142813,13.003753128548851,5.078466412247508,6.947211080765555,5.938714899290062,13.947675427054492,0.025373905431479216,0.01127966574858874,0.19186426140367985,0.04620057827560231,0.2561787827289663,0.5375721881864592,0.10311114282525269,0.06804453797391057,0.0816819541432165,0.1543397156820959,0.16396533289077336,0.20592446010599796,1.762910863497446,1.3210898910585003,0.8756813846222203,1.0056139437911633,1.4107292974675671,2.077337067976287,0.539726325176797,0.4028830662635687,0.2619299306733085,0.3024014928631372,0.4391318374912135,0.6627980075165331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Berkeley_7,28.545,62.37,2.4769,12.332,99.999,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,6736.287528086723,40.80169355762128,0.0,0.0,0.0,0.0,0.0
121,Czernik_5,28.927500000000002,61.354000000000006,3.4069,12.255,99.999,8.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1123.7536684642785,0.17199049895845783,7.503303244335987,0.0,0.0,0.0,0.0
122,NGC_752,29.272499999999997,37.79,0.12400000000000001,8.279,-0.088,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,665.5315074313742,0.0,0.0,0.0,0.0,0.0,0.0
123,IRAS_01546+6319,29.3325,63.49000000000001,7.133100000000001,12.641,99.999,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,NGC_744,29.6445,55.478,1.1811,10.825,99.999,8.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,460.5616936131161,0.0,0.0,0.0,0.0,0.0,0.0
125,NGC_743,29.655,60.157,1.395,10.352,99.999,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,351.78709569057366,0.0,0.0,0.0,0.0,0.0,0.0
126,ASCC_7,29.775000000000006,58.925,1.395,11.65,99.999,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,3168.762143757154,0.0,0.0,0.0,0.0,0.0,0.0
127,FSR_0558,30.1305,67.803,3.0969,12.312,99.999,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1243.9498133436045,0.0,0.5860247570661721,0.0,0.0,0.0,0.0
128,Berkeley_8,30.352500000000003,75.493,1.2400000000000002,13.624,99.999,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,58172.192768488516,0.0,0.0,0.0,0.0,0.0,0.0
129,Czernik_6,30.48,62.849999999999994,0.806,10.8,99.999,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,128.0934077624349,0.0,0.0,0.0,0.0,0.0,0.0
130,FSR_0555,30.705000000000005,70.696,3.4069,12.066,99.999,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Czernik_7,30.754500000000004,62.253,1.8599999999999999,12.579,99.999,9.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Stock_5,31.135499999999997,64.355,1.5159,10.364,99.999,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,585.5566137214184,0.0,0.0,0.0,0.0,0.0,0.0
133,FSR_0532,31.2975,81.204,1.2896,12.2,99.999,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,SAI_16,31.412999999999997,62.26500000000001,3.0969,13.7,99.999,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5936.604052954508,0.0,0.6510080004469913,2.171609762570759,2.084341682992328,0.0,0.0
135,FSR_0561,31.474500000000003,67.745,6.4542,11.501,99.999,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Riddle_4,31.860000000000003,60.271,3.2519,12.05,99.999,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,590.742988961159,7.252551675476148,3.0777709724876385,0.0,0.0,0.0,0.0
137,IRAS_02044+6031,32.0325,60.75,3.5185,12.55,99.999,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,IRAS_02054+6011,32.175,60.437000000000005,4.067200000000001,12.6,99.999,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,FSR_0616,33.39,44.74,0.7409,11.001,99.999,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Stock_2,33.660000000000004,59.440000000000005,1.0509000000000002,8.12,-0.14,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,4126.198348316183,0.0,0.0,0.0,0.0,0.0,0.0
141,IRAS_02130+5509,34.14,55.397,2.4769,12.247,99.999,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,NGC_869,34.739999999999995,57.145,1.6151000000000002,11.976,-0.3,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,4355.679810408628,0.0,0.0,0.0,0.0,0.0,0.0
143,Basel_10,34.8735,58.304,2.387,11.753,99.999,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,78.5186404093603,0.0,0.0,0.0,0.0,0.0,0.0
144,Berkeley_63,34.899,63.72999999999999,2.8396000000000003,13.3,99.999,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2340.80205241524,0.0,0.5430660761603356,2.4672053632456628,0.0,0.0,0.0
145,FSR_0578,35.016,61.102,4.5167,12.6,99.999,8.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,SAI_17,35.212500000000006,59.20000000000001,3.2519,13.348,99.999,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1526.9558607959175,0.0,0.35425375970465284,1.7953947011238396,0.0,0.0,0.0
147,ASCC_8,35.19,59.690000000000005,1.8599999999999999,11.471,99.999,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,2396.535773303465,0.0,0.0,0.0,0.0,0.0,0.0
148,Berkeley_64,35.415000000000006,65.89,2.7869,13.696,-0.61,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2729.74880244909,0.0,1.1172861848424125,6.6212786952205125,1.7060930015306812,0.0,0.0
149,NGC_884,35.5125,57.145,1.7360000000000002,12.031,-0.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,2554.483118666577,0.0,0.0,0.0,0.0,0.0,0.0
150,NGC_886,35.862,63.755,1.55,10.161,99.999,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,1009.2663358340521,0.0,0.0,0.0,0.0,0.0,0.0
151,IRAS_02232+6138,36.642,61.98800000000001,3.6797000000000004,11.7,99.999,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,FSR_0584,36.8025,61.628,3.2271,11.85,99.999,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,FSR_0591,36.915,58.758,1.8724,12.0,99.999,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Tombaugh_4,37.290000000000006,61.785,3.8719000000000006,13.243,99.999,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,7494.3966313558585,1.1470174044290142,52.69744946510924,48.3388582722453,14.0744768736863,0.0,0.0
155,Teutsch_55,37.35,62.07000000000001,2.7745,11.8,99.999,8.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,FSR_0568,37.230000000000004,72.19,2.976,12.118,99.999,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Stock_7,37.4325,60.675000000000004,1.6461000000000001,9.818,99.999,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,664.925221729,0.0,0.0,0.0,0.0,0.0,0.0
158,FSR_0617,37.4175,51.895,0.8649000000000001,13.1,99.999,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,FSR_0596,37.4325,58.1,1.6151000000000002,10.924,99.999,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,FSR_0620,37.6725,51.805,1.767,11.896,99.999,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,FSR_0569,37.785000000000004,72.48,4.067200000000001,12.3,99.999,8.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,NGC_956,37.995,44.58,1.0974,12.2,99.999,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,IC_1805,38.182500000000005,61.45499999999999,2.4769,11.41,99.999,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,1024.123265315455,0.0,0.0,0.0,0.0,0.0,0.0
164,Czernik_8,38.2545,58.768,2.4769,11.003,99.999,8.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,320.16881778800115,0.0,0.0,0.0,0.0,0.0,0.0
165,NGC_957,38.3775,57.573,1.9561000000000002,11.597,99.999,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,982.5095390807776,0.0,0.0,0.0,0.0,0.0,0.0
166,Czernik_9,38.385000000000005,59.875,3.2519,11.731,99.999,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,1039.7940843958265,0.0,0.9181381765215149,0.0,0.0,0.0,0.0
167,Czernik_10,38.475,60.18,4.1819,12.424,99.999,8.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,570.2069708752534,1.4387462289124393,5.555001926824389,1.699216773208255,0.0,0.0,0.0
168,SAI_21,38.707499999999996,62.58800000000001,2.015,11.603,99.999,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,King_4,39.0225,59.025000000000006,2.7745,12.525,99.999,8.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1211.906404269725,8.720878485124942,3.7326717251507535,0.0,0.0,0.0,0.0
